Label,Matrix
Google Doc,"[[1.9073486328125e-06, 44.99788308143616, 0.07056978442927371, 1.1263443903839692, 38.701064874987004, 74.0, 1434.0, 297.14607425441267, 367.47497953687025, 2.118822424544213, 1643, 488211.0, 14.17900056646939, 4213.234355177473], [8.702278137207031e-05, 45.01176190376282, 0.11691393428806339, 1.4487601210579262, 30.065944168446826, 74.0, 1294.0, 294.64415322580646, 348.7216102823454, 2.073016931952288, 992, 292287.0, 8.561931371407292, 2522.723018905769], [1.9073486328125e-06, 45.010579109191895, 0.17824878032390887, 1.7861846693677879, 24.35461457914428, 74.0, 1434.0, 300.9585253456221, 394.30980724083526, 2.1369937798120398, 651, 195924.0, 5.618767543421575, 1691.0159941280012]]"
Google Doc,"[[2.09808349609375e-05, 4.061880826950073, 0.048142621167527225, 0.15561538196639757, 11.511170720692403, 80.0, 1412.0, 293.6299833887043, 353.11411792846576, 2.4153557688868377, 2408, 707061.0, 20.78024483631425, 6101.702946100162], [0.0011229515075683594, 4.085769891738892, 0.08777273640488133, 0.2074753488864244, 8.584005991097804, 80.0, 1412.0, 261.25132475397425, 329.5255352704745, 2.8239763829787434, 1321, 345113.0, 11.40169051060735, 2978.7067503309872], [2.09808349609375e-05, 4.061880826950073, 0.10670284452139782, 0.22154269078598815, 8.074977537615128, 87.0, 1412.0, 332.97884084636615, 376.0799041540241, 2.047136208876303, 1087, 361948.0, 9.38045105360199, 3123.4917184444644]]"
Google Doc,"[[6.9141387939453125e-06, 3.532526969909668, 0.05540526419181624, 0.20414443271516935, 10.717290226287432, 80.0, 1412.0, 305.16348903717824, 366.33920903174413, 2.2945664411314635, 2098, 640233.0, 18.05743346440508, 5510.469399054555], [0.0005948543548583984, 3.550355911254883, 0.10075139274398313, 0.2712121431816778, 8.011342648146176, 80.0, 1412.0, 267.9583333333333, 342.25469216002807, 2.684087629463687, 1152, 308688.0, 9.934044408437627, 2661.9099829442657], [1.9073486328125e-05, 3.532526969909668, 0.12294691958755412, 0.2935795602168195, 7.330537879419374, 87.0, 1412.0, 350.4704016913319, 388.90679665086077, 1.9462243780093917, 946, 331545.0, 8.14219831140477, 2853.5995128485138]]"
Google Doc,"[[1.9073486328125e-06, 4.470818042755127, 0.04787993793816943, 0.1787607370076262, 13.711599958292247, 80.0, 1412.0, 294.6243321002877, 350.0113759172577, 2.425269134472507, 2433, 716821.0, 20.894162091488596, 6155.928550999978], [1.9073486328125e-06, 4.492448091506958, 0.08459113116862127, 0.2358616315606327, 10.357141691931878, 80.0, 1412.0, 254.93299344501094, 319.44416383121546, 2.9286219561630955, 1373, 350023.0, 11.830186559143414, 3015.9048725353646], [1.9788742065429688e-05, 4.470818042755127, 0.109956571355645, 0.26086496304346535, 9.42792595966243, 87.0, 1412.0, 346.03584905660375, 379.9080259073338, 1.978081929840592, 1060, 366798.0, 9.10308747101435, 3149.994602068982]]"
Google Doc,"[[4.0531158447265625e-06, 5.361664056777954, 0.05219472932773015, 0.216500130265946, 14.42874707467244, 80.0, 1412.0, 283.19527418635755, 341.99506223078595, 2.5443142161545986, 2243, 635207.0, 19.167568128350133, 5428.164711593805], [0.0013918876647949219, 5.381692886352539, 0.0941209380701484, 0.2887323189352954, 10.757485926547004, 80.0, 1412.0, 258.2869774919614, 336.95414420459684, 2.833959251597542, 1244, 321309.0, 10.63317605784362, 2746.410905120318], [2.002716064453125e-05, 5.361664056777954, 0.11709926171388799, 0.3153288012727255, 9.883379092976488, 88.0, 1412.0, 314.2122122122122, 345.6701880259576, 2.249971287495397, 999, 313898.0, 8.548320368182964, 2685.9866535854812]]"
Google Doc,"[[4.0531158447265625e-06, 4.070734977722168, 0.049827378657840586, 0.19436357783609673, 12.907089492683754, 80.0, 1412.0, 292.6000859106529, 341.1289213973777, 2.4736588293714674, 2328, 681173.0, 20.077912280510525, 5874.798858183933], [0.0005030632019042969, 4.096950054168701, 0.08662997230798185, 0.2578732965680429, 9.52902665685761, 80.0, 1412.0, 247.64996260284218, 310.282208244049, 3.0455696125998895, 1337, 331108.0, 11.551989182637726, 2860.84968906867], [2.09808349609375e-05, 4.070734977722168, 0.11711950518868186, 0.28684171754839444, 8.731121783304289, 87.0, 1412.0, 353.24419778002016, 370.2361301013572, 1.9785383143323156, 991, 350065.0, 8.546911971643441, 3019.1470629196374]]"
Google Doc,"[[2.86102294921875e-06, 5.86017107963562, 0.05752228108286678, 0.3063465872385075, 14.443300915155712, 80.0, 1412.0, 310.5427135678392, 374.31848682984696, 2.2102937781799206, 1990, 617980.0, 17.393308234200937, 5401.3651369706], [0.0013039112091064453, 5.8797080516815186, 0.10258955078809251, 0.4078673940741061, 10.760285053902292, 80.0, 1412.0, 279.7455197132617, 356.9847512977809, 2.5142965531615498, 1116, 312196.0, 9.756323653799646, 2729.28783102297], [1.9788742065429688e-05, 5.86017107963562, 0.13105591875580988, 0.45422363027248697, 9.615086039995711, 87.0, 1412.0, 349.86727688787187, 391.84554323482683, 1.9078735269555542, 874, 305784.0, 7.639071053613879, 2672.660987480854]]"
Google Doc,"[[9.775161743164062e-06, 4.2806689739227295, 0.04832107665987003, 0.17575995670065575, 12.014552238930744, 80.0, 1412.0, 285.7395833333333, 345.7302647052464, 2.471815852638343, 2400, 685775.0, 20.703529587969175, 5915.8179179956505], [0.0013170242309570312, 4.301100969314575, 0.09088091760452725, 0.23838241630378584, 8.788039416326976, 80.0, 1412.0, 266.75607843137254, 336.9060788891534, 2.7173925143835898, 1275, 340114.0, 11.012046926191067, 2937.530453532979], [1.7881393432617188e-05, 4.2806689739227295, 0.10313368586034537, 0.24916538712417732, 8.367360056069357, 87.0, 1412.0, 307.2542222222222, 354.238597925114, 2.2354422470516235, 1125, 345661.0, 9.704779494360551, 2981.8344753779224]]"
Google Doc,"[[2.86102294921875e-06, 3.3127071857452393, 0.06328052802029416, 0.23159280687245704, 8.345929499472433, 80.0, 1412.0, 312.8192576654115, 375.1788910015244, 2.2340075200209224, 1859, 581531.0, 15.81115462265938, 4946.033651893347], [2.86102294921875e-06, 3.341503143310547, 0.11204962439487047, 0.30777658683348713, 6.139685230637201, 80.0, 1412.0, 272.6542857142857, 344.10189729167126, 2.62932554976945, 1050, 286287.0, 8.933124892227156, 2435.654786686701], [1.71661376953125e-05, 3.3127071857452393, 0.1455138874526071, 0.3388303924897525, 5.411974255734879, 87.0, 1412.0, 364.94932014833125, 406.1525481436347, 1.861531092795199, 809, 295244.0, 6.88070150066242, 2511.107334810353]]"
Google Doc,"[[1.2159347534179688e-05, 7.61411714553833, 0.03684706598643234, 0.1777328019057899, 27.741841492523477, 79.0, 1412.0, 248.5507614213198, 313.98626253037867, 2.890963108695949, 3152, 783432.0, 27.147815783669817, 6747.610283956857], [0.0011718273162841797, 7.631496906280518, 0.08084038921053363, 0.2601989164359041, 19.096662970121166, 79.0, 1412.0, 250.39526791927628, 320.4514294577113, 2.953641459356339, 1437, 359818.0, 12.378668492354207, 3099.560013626935], [2.193450927734375e-05, 7.61411714553833, 0.06773926774985314, 0.23843775206582302, 20.748108425149287, 87.0, 1412.0, 247.00524781341107, 308.4562813811397, 2.828078517864587, 1715, 423614.0, 14.77109900666045, 3648.5389706165943]]"
Google Doc,"[[9.5367431640625e-07, 5.908005952835083, 0.042383982878999416, 0.18577076223031222, 20.70929525632679, 60.0, 1392.0, 270.75018208302987, 339.77696329640963, 2.4688146571855563, 2746, 743480.0, 23.60241371323833, 6390.357810458279], [9.5367431640625e-07, 5.931524991989136, 0.07314885960501497, 0.24446103714134698, 15.612628397815602, 60.0, 1392.0, 227.5062893081761, 308.5284055066401, 3.0237180946054805, 1590, 361735.0, 13.67935647969985, 3112.1396328202677], [2.288818359375e-05, 5.908005952835083, 0.10073076450463497, 0.27838838014286504, 13.99812674292568, 67.0, 1392.0, 330.22923875432525, 370.4090559501351, 1.9737224620160587, 1156, 381745.0, 9.936048890205212, 3281.1738612382255]]"
Google Doc,"[[1.1920928955078125e-05, 8.276251792907715, 0.06137541470879113, 0.36426919321140616, 15.72876245866343, 80.0, 1412.0, 317.65200659703135, 387.8343620987003, 2.1706969485346863, 1819, 577809.0, 16.30213106913942, 5178.404645919945], [0.0012650489807128906, 8.294267892837524, 0.1120073905431602, 0.4898696039413604, 11.63077993994186, 80.0, 1412.0, 293.3881644934804, 370.5659132577451, 2.3574185652125323, 997, 292508.0, 8.936946135518948, 2621.9942228770074], [2.193450927734375e-05, 8.276251792907715, 0.1359080437765923, 0.5340165792432028, 10.636701329465724, 87.0, 1412.0, 347.0815085158151, 405.8569731454244, 1.9788984498373703, 822, 285301.0, 7.36687836109544, 2556.9072546215207]]"
Google Doc,"[[9.5367431640625e-07, 5.358751058578491, 0.0494256846861479, 0.19491761753702963, 13.861211869219675, 79.0, 1412.0, 307.04135021097045, 384.75525233235356, 2.2733807860886124, 2370, 727688.0, 20.240935970644188, 6214.804309960391], [9.5367431640625e-07, 5.358751058578491, 0.08954168645882167, 0.26704361788675185, 9.815958365227996, 79.0, 1412.0, 302.88045977011495, 397.74140827392773, 2.2357628202510926, 1305, 395259.0, 11.176547044664785, 3385.1577075303894], [2.193450927734375e-05, 5.378957986831665, 0.11004647276455298, 0.2862159361462943, 9.229642065038002, 86.0, 1412.0, 312.13990610328636, 368.1546242744196, 2.3270995958162555, 1065, 332429.0, 9.095610467821123, 2839.102997377754]]"
Google Doc,"[[-4.0531158447265625e-06, 2.720879077911377, 0.03877649935086568, 0.12845460793769767, 10.944290646550426, 80.0, 1412.0, 263.1839386871043, 316.1187547946245, 2.7450461495048217, 3001, 789815.0, 25.797412094421077, 6789.464522944079], [0.0013630390167236328, 2.7425410747528076, 0.07387560541503829, 0.17604564408402473, 7.876252228630579, 80.0, 1412.0, 243.44910941475828, 305.9958141051001, 3.073739222019502, 1572, 382702.0, 13.544884425864028, 3297.4900506024273], [1.7881393432617188e-05, 2.720879077911377, 0.0814632339303901, 0.17994479726391127, 7.683838975436277, 87.0, 1412.0, 284.89363191042685, 325.51367365583, 2.4477497048298558, 1429, 407113.0, 12.284072603441425, 3499.6540586458004]]"
Google Doc,"[[1.6927719116210938e-05, 4.2353479862213135, 0.045663937757159864, 0.17824364167945883, 13.080498564032315, 80.0, 1412.0, 278.39123630672924, 332.95820485907626, 2.642911263851334, 2556, 711568.0, 21.907689931441123, 6098.908884638379], [0.0004649162292480469, 4.263007164001465, 0.08202805750480684, 0.24014900797569153, 9.505374109814163, 80.0, 1412.0, 243.66057624736473, 308.3132528487377, 3.1246296621384033, 1423, 346729.0, 12.199523740054541, 2972.5429844450955], [2.002716064453125e-05, 4.2353479862213135, 0.1030665732946497, 0.25882829253658607, 8.976671258326112, 87.0, 1412.0, 322.01147396293027, 356.7811189772231, 2.219905290499064, 1133, 364839.0, 9.711037829547259, 3127.0656052022878]]"
Google Doc,"[[0.0, 4.220634937286377, 0.04401199164307541, 0.1586856216744842, 13.731880596429097, 60.0, 1392.0, 273.0495648883844, 345.73744601448277, 2.4283962037243816, 2643, 721670.0, 22.729680339128596, 6206.329326651129], [9.5367431640625e-07, 4.242357969284058, 0.07966384553647303, 0.21348971317470233, 10.064546119816288, 60.0, 1392.0, 237.3671928620453, 320.21918170538294, 2.8754518480590723, 1457, 345844.0, 12.561367160321955, 2981.656461355104], [2.09808349609375e-05, 4.220634937286377, 0.09812631385738839, 0.228045484950289, 9.609406439058843, 67.0, 1392.0, 316.88532883642495, 370.03490150863337, 2.0350429850812324, 1186, 375826.0, 10.19954630427791, 3232.0865846134484]]"
Google Doc,"[[5.0067901611328125e-06, 3.741421937942505, 0.05142137173856242, 0.18081831268626788, 11.260024649352426, 80.0, 1412.0, 286.3845462713387, 337.84466200633955, 2.5322438572769594, 2226, 637492.0, 19.45590723033902, 5571.871164457899], [7.891654968261719e-05, 3.767585039138794, 0.09108049208950844, 0.2368621475405383, 8.578483446944762, 80.0, 1412.0, 266.20127287191724, 335.69550224733104, 2.7514230940647644, 1257, 334615.0, 10.988040966669642, 2925.030491696231], [1.8835067749023438e-05, 3.741421937942505, 0.11817667971957814, 0.2637681682801468, 7.624673717184798, 88.0, 1412.0, 312.56656346749224, 338.8256992089499, 2.2910977070256133, 969, 302877.0, 8.470648018091172, 2647.6413413574815]]"
Google Doc,"[[1.5974044799804688e-05, 4.601696014404297, 0.05201647482825781, 0.2219427867102745, 12.876480050807636, 80.0, 1412.0, 297.08882907133244, 357.28687417596456, 2.3815778485956276, 2229, 662211.0, 19.23330706929452, 5714.000676386089], [0.0013430118560791016, 4.624490022659302, 0.09389695375433231, 0.2965081538112965, 9.551274983036079, 80.0, 1412.0, 267.65506072874496, 339.70873098521827, 2.7258525892115855, 1235, 330554.0, 10.65860321081288, 2852.829089673717], [2.288818359375e-05, 4.601696014404297, 0.11669041575021734, 0.32351350861036504, 8.7340352107882, 87.0, 1412.0, 333.658953722334, 374.7833463825012, 2.0523385738464124, 994, 331657.0, 8.578314190671255, 2862.2313375608214]]"
Google Doc,"[[9.5367431640625e-07, 2.4977731704711914, 0.05089838594159706, 0.2061625256639891, 8.184884177429911, 79.0, 1412.0, 294.51248923341944, 357.43983919923545, 2.4223833057745963, 2322, 683858.0, 19.655453316732228, 5788.77648332208], [9.5367431640625e-07, 2.538386106491089, 0.09277058453046705, 0.2784234450811516, 5.948589942505994, 79.0, 1412.0, 252.26530612244898, 321.75082542690836, 2.9404565957900415, 1274, 321386.0, 10.787746471789962, 2721.374166077464], [1.8835067749023438e-05, 2.4977731704711914, 0.11283204753624335, 0.29801631370685694, 5.387084895268852, 86.0, 1412.0, 345.8702290076336, 390.41362430758704, 1.990709643372598, 1048, 362472.0, 8.87119512314185, 3068.282288812474]]"
Google Doc,"[[8.106231689453125e-06, 7.222036123275757, 0.04498680945662951, 0.26652036036715065, 17.45651531216566, 80.0, 1412.0, 269.9246522411128, 342.79442962835594, 2.569878602893866, 2588, 698565.0, 22.237330457713067, 6002.403690568906], [0.0013089179992675781, 7.240934133529663, 0.09869572345840415, 0.3920942169459056, 11.777496535020854, 80.0, 1412.0, 273.2440677966102, 342.94538986682807, 2.6323376104633054, 1180, 322428.0, 10.140745124002342, 2770.89844817104], [2.2172927856445312e-05, 7.222036123275757, 0.0827156190933195, 0.3579504852303395, 12.935247781503806, 87.0, 1412.0, 267.1427556818182, 342.64309625408777, 2.5179079686741317, 1408, 376137.0, 12.098207606051004, 3231.948518691198]]"
Google Doc,"[[3.0994415283203125e-06, 7.508680820465088, 0.04310253000012333, 0.2577021694470207, 21.161524477957293, 80.0, 1412.0, 267.0188679245283, 336.0558944608769, 2.6241710108772915, 2703, 721752.0, 23.209080678608796, 6197.262448371164], [3.0994415283203125e-06, 7.527561902999878, 0.09084778687796996, 0.37231837289364883, 14.622648726817308, 80.0, 1412.0, 266.35943617854343, 335.885125535248, 2.717489330015158, 1277, 340141.0, 11.01604930017558, 2934.2286805098056], [1.9073486328125e-05, 7.508680820465088, 0.08172844635812859, 0.3518034920628599, 15.445598398789901, 87.0, 1412.0, 267.609396914446, 336.20764871334046, 2.540857490408528, 1426, 381611.0, 12.244228282536493, 3276.6705463723943]]"
Google Doc,"[[1.5020370483398438e-05, 3.3918421268463135, 0.04221449185898692, 0.12437309716198772, 11.263340154104759, 80.0, 1412.0, 273.7379061371841, 332.1750928616373, 2.738612450186957, 2770, 758254.0, 23.697102515122364, 6486.795224007796], [0.001336812973022461, 3.422410011291504, 0.07703588458667644, 0.16611674823794112, 8.401110144459318, 80.0, 1412.0, 240.89584706657877, 305.12128578665755, 3.1627991543724807, 1517, 365439.0, 12.989526062765908, 3129.1228838833954], [2.09808349609375e-05, 3.3918421268463135, 0.09336415971049104, 0.17664023334382736, 7.888333094259774, 87.0, 1412.0, 313.4996009577015, 358.22811180535524, 2.369037692799875, 1253, 392815.0, 10.719303051064378, 3360.4972290533547]]"
Google Doc,"[[9.5367431640625e-07, 3.674913167953491, 0.0536822039353776, 0.18388910579512635, 11.387493067478534, 60.0, 1392.0, 292.5539667896679, 370.5173814126863, 2.2135713901071195, 2168, 634257.0, 18.63674354113506, 5452.253251000784], [9.5367431640625e-07, 3.697072982788086, 0.09619886940229619, 0.24247916579583498, 8.637805965592516, 60.0, 1392.0, 252.7479338842975, 342.38446820201864, 2.6470328406085306, 1210, 305825.0, 10.40373068912075, 2629.5214363639284], [2.09808349609375e-05, 3.674913167953491, 0.12153309614805344, 0.2672256598398182, 7.693122824130663, 67.0, 1392.0, 342.83089770354906, 397.5999665600951, 1.820184276788759, 958, 328432.0, 8.236809262720724, 2823.832713751454]]"
Google Doc,"[[1.9073486328125e-06, 44.999659061431885, 0.07167520333873656, 1.1370502050722104, 38.31270595537213, 74.0, 1434.0, 296.80607187112764, 364.040876536757, 2.122539530768079, 1614, 479045.0, 13.960476094826102, 4143.554071156115], [0.0012469291687011719, 45.01337194442749, 0.1191725814465395, 1.4652294166885067, 29.704270211780745, 74.0, 1294.0, 296.06179196704426, 351.6484620724827, 2.0735211407116556, 971, 287476.0, 8.399842612154133, 2486.872455995491], [1.9073486328125e-06, 45.01471710205078, 0.18005979766726865, 1.7986052419459821, 24.16506783496061, 74.0, 1434.0, 297.9300155520995, 381.9908311755363, 2.167351278723218, 643, 191569.0, 5.5623612009690575, 1657.1943591111062]]"
Google Doc,"[[7.152557373046875e-06, 4.9588868618011475, 0.04709412867315672, 0.20183082778474842, 15.518094817628608, 80.0, 1412.0, 294.95388349514565, 352.2195783434158, 2.398614565724286, 2472, 729126.0, 21.24266278284301, 6265.605883577343], [0.0011258125305175781, 4.996011972427368, 0.08597703325422447, 0.27177078051532705, 11.448966815403793, 80.0, 1412.0, 258.8360413589365, 326.2799402507466, 2.85523944712304, 1354, 350464.0, 11.639609561090582, 3012.750461756314], [1.7881393432617188e-05, 4.9588868618011475, 0.10418047623220254, 0.2918391464966181, 10.768223697028075, 87.0, 1412.0, 338.695885509839, 376.6704744650118, 2.001327748214407, 1118, 378662.0, 9.607320789327867, 3253.960022118487]]"
Google Doc,"[[9.5367431640625e-07, 4.868507146835327, 0.048296017936142105, 0.1864946387630772, 14.223145836914618, 60.0, 1392.0, 268.356875778978, 339.4652411600333, 2.5021779556961365, 2407, 645935.0, 20.714246647010125, 5558.810514306807], [9.5367431640625e-07, 4.891388893127441, 0.08561482988215582, 0.2469794384374049, 10.660729598916465, 60.0, 1392.0, 236.19513991163475, 322.47717468736784, 2.8912218334406816, 1358, 320753.0, 11.688826819526659, 2760.844086040968], [2.09808349609375e-05, 4.868507146835327, 0.1106927758864774, 0.2749789345982914, 9.575120991648781, 67.0, 1392.0, 309.99237368922786, 355.97980354632267, 2.1328178668668767, 1049, 325182.0, 9.042633455139166, 2803.1474091602136]]"
