Label,Data
Google Doc,"[['0', '295', '1'], ['0.0183179', '87', '0'], ['0.283663', '325', '0'], ['0.284298', '1412', '0'], ['0.284973', '1412', '0'], ['0.285649', '1412', '0'], ['0.285743', '107', '1'], ['0.286316', '180', '0'], ['0.287022', '1412', '0'], ['0.287668', '104', '1'], ['0.287709', '1412', '0'], ['0.288398', '1412', '0'], ['0.289039', '188', '0'], ['0.289654', '104', '1'], ['0.28972', '723', '0'], ['0.290404', '1412', '0'], ['0.29109', '1412', '0'], ['0.29166', '104', '1'], ['0.291853', '694', '0'], ['0.292549', '1412', '0'], ['0.293227', '1412', '0'], ['0.293652', '104', '1'], ['0.293905', '1412', '0'], ['0.294566', '1302', '0'], ['0.295249', '1412', '0'], ['0.295653', '104', '1'], ['0.295927', '1412', '0'], ['0.296575', '1412', '0'], ['0.297252', '1412', '0'], ['0.297664', '104', '1'], ['0.297924', '1412', '0'], ['0.298602', '1412', '0']]"
Google Doc,"[['0', '276', '1'], ['0.035449', '69', '0'], ['0.242746', '285', '0'], ['0.243414', '1392', '0'], ['0.243708', '1392', '0'], ['0.244081', '1392', '0'], ['0.244085', '160', '0'], ['0.244416', '1392', '0'], ['0.244419', '307', '0'], ['0.24452', '1392', '0'], ['0.24471', '1392', '0'], ['0.244842', '1392', '0'], ['0.244844', '151', '0'], ['0.245072', '110', '1'], ['0.247443', '80', '1'], ['0.252353', '1392', '0'], ['0.252356', '1392', '0'], ['0.252358', '624', '0'], ['0.255432', '86', '1'], ['0.279123', '1392', '0'], ['0.279222', '1392', '0'], ['0.279309', '1392', '0'], ['0.279311', '168', '0'], ['0.279558', '1392', '0'], ['0.279635', '678', '0'], ['0.281769', '1392', '0'], ['0.282035', '1392', '0'], ['0.282367', '101', '1'], ['0.282481', '1392', '0'], ['0.282484', '156', '0'], ['0.283614', '1392', '0'], ['0.283885', '1392', '0']]"
Google Doc,"[['0', '300', '1'], ['4.19617e-05', '112', '1'], ['0.0128751', '74', '0'], ['0.0129631', '74', '0'], ['0.013638', '112', '0'], ['0.222811', '74', '1'], ['0.447052', '282', '0'], ['0.448067', '1294', '0'], ['0.44811', '74', '1'], ['0.448447', '1294', '0'], ['0.448629', '1294', '0'], ['0.448652', '74', '1'], ['0.448734', '634', '0'], ['0.449073', '1294', '0'], ['0.449087', '74', '1'], ['0.449357', '1294', '0'], ['0.449622', '1294', '0'], ['0.449636', '74', '1'], ['0.449882', '825', '0'], ['0.449956', '756', '0'], ['0.449969', '74', '1'], ['0.450909', '1294', '0'], ['0.451161', '1294', '0'], ['0.451174', '74', '1'], ['0.451431', '1101', '0'], ['0.482691', '1294', '0'], ['0.482747', '74', '1'], ['0.483027', '1294', '0'], ['0.483174', '1294', '0'], ['0.483187', '74', '1'], ['0.483479', '1294', '0'], ['0.483615', '852', '0']]"
Google Doc,"[['0', '879', '1'], ['0.021158', '67', '0'], ['0.331372', '399', '0'], ['0.331665', '1392', '0'], ['0.331938', '1392', '0'], ['0.332007', '1392', '0'], ['0.33201', '160', '0'], ['0.332289', '1392', '0'], ['0.332359', '1392', '0'], ['0.332549', '1392', '0'], ['0.332657', '764', '0'], ['0.333024', '1392', '0'], ['0.333261', '108', '1'], ['0.33338', '1392', '0'], ['0.333452', '674', '0'], ['0.334201', '1392', '0'], ['0.334818', '1392', '0'], ['0.335049', '1392', '0'], ['0.335862', '168', '0'], ['0.336196', '1178', '0'], ['0.336942', '1392', '0'], ['0.337517', '1392', '0'], ['0.337834', '1392', '0'], ['0.338668', '168', '0'], ['0.338944', '90', '1'], ['0.338989', '1221', '0'], ['0.339326', '1392', '0'], ['0.339544', '232', '0'], ['0.340528', '1392', '0'], ['0.340646', '782', '0'], ['0.340653', '105', '1'], ['0.341021', '1392', '0']]"
Google Doc,"[['0', '295', '1'], ['0.0181808', '87', '0'], ['0.40668', '304', '0'], ['0.408045', '1412', '0'], ['0.408962', '107', '1'], ['0.409432', '1412', '0'], ['0.410831', '1412', '0'], ['0.411987', '98', '1'], ['0.412175', '1412', '0'], ['0.413573', '1412', '0'], ['0.414924', '1412', '0'], ['0.416246', '286', '0'], ['0.417602', '678', '0'], ['0.419076', '1412', '0'], ['0.420417', '1412', '0'], ['0.4218', '693', '0'], ['0.42267', '122', '1'], ['0.42316', '1412', '0'], ['0.424508', '1412', '0'], ['0.424951', '101', '1'], ['0.425843', '1412', '0'], ['0.427158', '188', '0'], ['0.431989', '101', '1'], ['0.442488', '1192', '0'], ['0.443801', '87', '0'], ['0.44395', '101', '1'], ['0.44521', '1412', '0'], ['0.446564', '1412', '0'], ['0.448248', '1412', '0'], ['0.449599', '1347', '0'], ['0.451141', '1412', '0'], ['0.452461', '252', '0']]"
Google Doc,"[['0', '780', '1'], ['0.0306411', '87', '0'], ['0.466044', '303', '0'], ['0.467506', '1412', '0'], ['0.467765', '106', '1'], ['0.468961', '1412', '0'], ['0.470377', '1412', '0'], ['0.4719', '180', '0'], ['0.472431', '100', '1'], ['0.473362', '1412', '0'], ['0.474792', '1412', '0'], ['0.476218', '1412', '0'], ['0.477613', '188', '0'], ['0.478943', '106', '1'], ['0.479049', '713', '0'], ['0.480496', '1412', '0'], ['0.482046', '1412', '0'], ['0.483461', '693', '0'], ['0.484911', '1412', '0'], ['0.485741', '121', '1'], ['0.486335', '1412', '0'], ['0.487761', '1412', '0'], ['0.488599', '100', '1'], ['0.489158', '188', '0'], ['0.490611', '1188', '0'], ['0.490777', '103', '1'], ['0.492734', '100', '1'], ['0.501792', '1412', '0'], ['0.503209', '1412', '0'], ['0.504638', '1412', '0'], ['0.506036', '188', '0'], ['0.50749', '1241', '0']]"
Google Doc,"[['0', '877', '1'], ['0.0314369', '67', '0'], ['0.20708', '353', '0'], ['0.20745', '1392', '0'], ['0.207633', '1392', '0'], ['0.207784', '1392', '0'], ['0.207786', '160', '0'], ['0.207968', '1392', '0'], ['0.208078', '1392', '0'], ['0.208395', '1392', '0'], ['0.208564', '811', '0'], ['0.210333', '1392', '0'], ['0.210518', '108', '1'], ['0.210652', '1392', '0'], ['0.212155', '674', '0'], ['0.212498', '1392', '0'], ['0.212569', '1392', '0'], ['0.212814', '1392', '0'], ['0.213629', '168', '0'], ['0.213966', '1169', '0'], ['0.214145', '96', '1'], ['0.215637', '1392', '0'], ['0.215831', '1392', '0'], ['0.215907', '1392', '0'], ['0.215909', '168', '0'], ['0.216112', '1221', '0'], ['0.216457', '1392', '0'], ['0.21646', '232', '0'], ['0.217179', '1392', '0'], ['0.217986', '782', '0'], ['0.21833', '1392', '0'], ['0.218463', '105', '1']]"
Google Doc,"[['0', '275', '1'], ['0.0211432', '67', '0'], ['0.428814', '281', '0'], ['0.429061', '1392', '0'], ['0.429132', '1392', '0'], ['0.429382', '1392', '0'], ['0.429384', '160', '0'], ['0.429462', '1392', '0'], ['0.429701', '1392', '0'], ['0.429768', '1392', '0'], ['0.429771', '168', '0'], ['0.429841', '654', '0'], ['0.429971', '108', '1'], ['0.432934', '1392', '0'], ['0.433818', '1392', '0'], ['0.433895', '674', '0'], ['0.435147', '1392', '0'], ['0.435771', '1392', '0'], ['0.436076', '1392', '0'], ['0.436079', '168', '0'], ['0.441251', '84', '1'], ['0.453686', '87', '1'], ['0.463809', '74', '0'], ['0.464083', '1177', '0'], ['0.464685', '1392', '0'], ['0.464998', '1392', '0'], ['0.465316', '1392', '0'], ['0.465319', '168', '0'], ['0.465652', '1392', '0'], ['0.465963', '1392', '0'], ['0.466263', '1392', '0'], ['0.466489', '153', '0']]"
Google Doc,"[['0', '275', '1'], ['0.0205641', '69', '0'], ['0.455314', '283', '0'], ['0.456038', '1392', '0'], ['0.456143', '1392', '0'], ['0.456344', '1392', '0'], ['0.456346', '160', '0'], ['0.456493', '1392', '0'], ['0.456639', '1392', '0'], ['0.456938', '1392', '0'], ['0.457165', '168', '0'], ['0.457307', '101', '1'], ['0.459131', '83', '1'], ['0.460731', '1392', '0'], ['0.461004', '1392', '0'], ['0.461301', '1271', '0'], ['0.464478', '1392', '0'], ['0.464763', '1392', '0'], ['0.465095', '1392', '0'], ['0.465097', '168', '0'], ['0.468072', '1177', '0'], ['0.476197', '86', '1'], ['0.482252', '92', '1'], ['0.509443', '1392', '0'], ['0.509696', '1392', '0'], ['0.50999', '1392', '0'], ['0.51', '180', '0'], ['0.513699', '89', '1'], ['0.514643', '1392', '0'], ['0.514932', '1392', '0'], ['0.515219', '1392', '0'], ['0.515222', '153', '0']]"
Google Doc,"[['0', '294', '1'], ['0.0185359', '87', '0'], ['0.249167', '392', '0'], ['0.251482', '101', '1'], ['0.256219', '1412', '0'], ['0.256436', '1412', '0'], ['0.256767', '1412', '0'], ['0.256948', '186', '0'], ['0.257148', '84', '0'], ['0.258444', '110', '1'], ['0.26486', '1412', '0'], ['0.265077', '1412', '0'], ['0.26529', '1412', '0'], ['0.26545', '188', '0'], ['0.265717', '1412', '0'], ['0.265919', '1412', '0'], ['0.266124', '1322', '0'], ['0.267473', '116', '1'], ['0.274777', '1412', '0'], ['0.274989', '1412', '0'], ['0.275206', '1412', '0'], ['0.275369', '198', '0'], ['0.275629', '1198', '0'], ['0.277465', '110', '1'], ['0.282174', '1412', '0'], ['0.282368', '1412', '0'], ['0.282761', '1412', '0'], ['0.282919', '188', '0'], ['0.283222', '1412', '0'], ['0.283364', '1411', '0'], ['0.28448', '113', '1'], ['0.291122', '1412', '0']]"
Google Doc,"[['0', '632', '1'], ['0.018038', '87', '0'], ['0.495549', '323', '0'], ['0.496282', '1412', '0'], ['0.497068', '1412', '0'], ['0.497798', '1412', '0'], ['0.498486', '180', '0'], ['0.499018', '101', '1'], ['0.49926', '1412', '0'], ['0.499982', '1412', '0'], ['0.500704', '1412', '0'], ['0.501008', '110', '1'], ['0.50139', '188', '0'], ['0.502122', '680', '0'], ['0.502862', '1412', '0'], ['0.503581', '1412', '0'], ['0.504278', '694', '0'], ['0.505019', '1412', '0'], ['0.505739', '1412', '0'], ['0.506461', '1412', '0'], ['0.507211', '188', '0'], ['0.507956', '1197', '0'], ['0.516016', '107', '1'], ['0.523096', '119', '1'], ['0.531331', '1412', '0'], ['0.532037', '1412', '0'], ['0.532757', '1412', '0'], ['0.533595', '198', '0'], ['0.533964', '107', '1'], ['0.53437', '1239', '0'], ['0.535099', '1412', '0'], ['0.53579', '252', '0']]"
Google Doc,"[['0', '208', '1'], ['0.0170372', '87', '0'], ['0.233128', '284', '0'], ['0.236732', '101', '1'], ['0.266636', '1412', '0'], ['0.267278', '1412', '0'], ['0.26792', '1412', '0'], ['0.268549', '186', '0'], ['0.269244', '1412', '0'], ['0.269901', '1412', '0'], ['0.270559', '1412', '0'], ['0.270793', '116', '1'], ['0.271212', '188', '0'], ['0.271906', '1412', '0'], ['0.272563', '1412', '0'], ['0.273219', '1412', '0'], ['0.273844', '173', '0'], ['0.274536', '1412', '0'], ['0.274754', '113', '1'], ['0.275256', '1412', '0'], ['0.275922', '1412', '0'], ['0.276634', '188', '0'], ['0.277485', '1019', '0'], ['0.278149', '1412', '0'], ['0.278809', '1412', '0'], ['0.279083', '107', '1'], ['0.279463', '1412', '0'], ['0.280088', '188', '0'], ['0.285412', '107', '1'], ['0.309828', '94', '0'], ['0.310518', '1412', '0'], ['0.311155', '1409', '0']]"
Google Doc,"[['0', '294', '1'], ['0.0365021', '87', '0'], ['0.293334', '303', '0'], ['0.294814', '1412', '0'], ['0.296335', '1412', '0'], ['0.297552', '107', '1'], ['0.297847', '1412', '0'], ['0.299281', '180', '0'], ['0.300847', '1412', '0'], ['0.301524', '104', '1'], ['0.302327', '1412', '0'], ['0.303845', '1412', '0'], ['0.305274', '188', '0'], ['0.306525', '104', '1'], ['0.306825', '719', '0'], ['0.308392', '1412', '0'], ['0.309847', '1412', '0'], ['0.310523', '104', '1'], ['0.311825', '693', '0'], ['0.313336', '1412', '0'], ['0.314846', '1412', '0'], ['0.315524', '104', '1'], ['0.316423', '1412', '0'], ['0.31784', '188', '0'], ['0.320527', '101', '1'], ['0.329477', '1199', '0'], ['0.330916', '1412', '0'], ['0.332458', '1412', '0'], ['0.333656', '104', '1'], ['0.333972', '1412', '0'], ['0.335465', '1412', '0'], ['0.33699', '1412', '0']]"
Google Doc,"[['0', '296', '1'], ['0.0238531', '87', '0'], ['0.2198', '413', '0'], ['0.221259', '1412', '0'], ['0.222701', '1412', '0'], ['0.223712', '109', '1'], ['0.224218', '1412', '0'], ['0.225625', '180', '0'], ['0.227099', '1412', '0'], ['0.227683', '106', '1'], ['0.228541', '1412', '0'], ['0.22998', '1412', '0'], ['0.231387', '188', '0'], ['0.23168', '106', '1'], ['0.23289', '726', '0'], ['0.23441', '1412', '0'], ['0.235855', '1412', '0'], ['0.236681', '106', '1'], ['0.237275', '693', '0'], ['0.238734', '1412', '0'], ['0.240172', '1412', '0'], ['0.240681', '106', '1'], ['0.241612', '1412', '0'], ['0.243019', '188', '0'], ['0.244499', '84', '0'], ['0.245681', '106', '1'], ['0.24597', '1189', '0'], ['0.247494', '1412', '0'], ['0.248938', '1412', '0'], ['0.249701', '106', '1'], ['0.250391', '1412', '0'], ['0.251795', '188', '0']]"
Google Doc,"[['0', '295', '1'], ['0.0213189', '87', '0'], ['0.458525', '325', '0'], ['0.45988', '1412', '0'], ['0.461233', '1412', '0'], ['0.46221', '106', '1'], ['0.462576', '1412', '0'], ['0.463958', '180', '0'], ['0.465344', '1412', '0'], ['0.466696', '1412', '0'], ['0.467615', '109', '1'], ['0.468029', '1412', '0'], ['0.469347', '188', '0'], ['0.470722', '733', '0'], ['0.472053', '1412', '0'], ['0.473257', '112', '1'], ['0.473495', '1412', '0'], ['0.475356', '694', '0'], ['0.476728', '1412', '0'], ['0.477222', '100', '1'], ['0.478126', '1412', '0'], ['0.479493', '1412', '0'], ['0.480823', '188', '0'], ['0.48424', '112', '1'], ['0.49388', '1191', '0'], ['0.495401', '1412', '0'], ['0.496744', '1412', '0'], ['0.498093', '1412', '0'], ['0.499406', '188', '0'], ['0.50078', '1412', '0'], ['0.502126', '1412', '0'], ['0.50271', '103', '1']]"
Google Doc,"[['0', '295', '1'], ['0.018929', '87', '0'], ['0.164635', '325', '0'], ['0.166153', '1412', '0'], ['0.167547', '104', '1'], ['0.167718', '1412', '0'], ['0.169391', '1412', '0'], ['0.170267', '101', '1'], ['0.172092', '180', '0'], ['0.175264', '98', '1'], ['0.176899', '1412', '0'], ['0.178566', '1412', '0'], ['0.179286', '101', '1'], ['0.180117', '1412', '0'], ['0.181605', '188', '0'], ['0.183206', '1412', '0'], ['0.183269', '101', '1'], ['0.184825', '1412', '0'], ['0.186282', '101', '1'], ['0.186331', '1298', '0'], ['0.187902', '1412', '0'], ['0.189247', '101', '1'], ['0.189501', '1412', '0'], ['0.191078', '1412', '0'], ['0.192281', '101', '1'], ['0.192602', '188', '0'], ['0.194193', '1195', '0'], ['0.195308', '101', '1'], ['0.195758', '1412', '0'], ['0.197326', '1412', '0'], ['0.198945', '1412', '0'], ['0.200481', '188', '0']]"
Google Doc,"[['0', '296', '1'], ['0.0198481', '87', '0'], ['0.237055', '330', '0'], ['0.240964', '103', '1'], ['0.272428', '1412', '0'], ['0.273865', '1412', '0'], ['0.275413', '1412', '0'], ['0.275923', '106', '1'], ['0.276899', '186', '0'], ['0.278465', '1412', '0'], ['0.279897', '1412', '0'], ['0.280924', '106', '1'], ['0.281504', '1412', '0'], ['0.282898', '188', '0'], ['0.284478', '1412', '0'], ['0.28492', '106', '1'], ['0.285906', '1412', '0'], ['0.287454', '1412', '0'], ['0.288851', '173', '0'], ['0.289919', '106', '1'], ['0.290423', '1412', '0'], ['0.291953', '1412', '0'], ['0.293502', '1412', '0'], ['0.293918', '106', '1'], ['0.294896', '188', '0'], ['0.296432', '1023', '0'], ['0.297894', '1412', '0'], ['0.298922', '106', '1'], ['0.299446', '1412', '0'], ['0.300872', '1412', '0'], ['0.302434', '188', '0'], ['0.302921', '106', '1']]"
Google Doc,"[['0', '309', '1'], ['0.0160918', '87', '0'], ['0.405336', '482', '0'], ['0.405552', '1412', '0'], ['0.405725', '994', '0'], ['0.40777', '92', '0'], ['0.408262', '272', '0'], ['0.408889', '115', '1'], ['0.596665', '235', '1'], ['0.614121', '87', '0'], ['0.752642', '143', '1'], ['0.769936', '87', '0'], ['0.98664', '256', '0'], ['0.986893', '1412', '0'], ['0.987059', '995', '0'], ['0.987823', '92', '0'], ['0.987919', '101', '0'], ['0.990173', '118', '1'], ['1.00884', '280', '0'], ['1.00912', '1412', '0'], ['1.00921', '1412', '0'], ['1.00936', '1412', '0'], ['1.00943', '180', '0'], ['1.01095', '1412', '0'], ['1.01121', '1412', '0'], ['1.01152', '1412', '0'], ['1.01159', '188', '0'], ['1.01224', '1412', '0'], ['1.01256', '1412', '0'], ['1.01284', '1319', '0'], ['1.01304', '127', '1'], ['1.01357', '1412', '0']]"
Google Doc,"[['0', '294', '1'], ['0.020031', '87', '0'], ['0.228473', '323', '0'], ['0.232576', '101', '1'], ['0.257126', '1412', '0'], ['0.258484', '1412', '0'], ['0.259772', '1412', '0'], ['0.260506', '104', '1'], ['0.26111', '186', '0'], ['0.262457', '1412', '0'], ['0.263823', '1412', '0'], ['0.264516', '104', '1'], ['0.265116', '1412', '0'], ['0.266471', '188', '0'], ['0.267901', '1412', '0'], ['0.268503', '104', '1'], ['0.269168', '1412', '0'], ['0.270478', '1412', '0'], ['0.271774', '173', '0'], ['0.272503', '104', '1'], ['0.273117', '1412', '0'], ['0.274451', '1412', '0'], ['0.275769', '1412', '0'], ['0.276988', '101', '1'], ['0.277067', '1125', '0'], ['0.278419', '1412', '0'], ['0.2797', '1412', '0'], ['0.281008', '1412', '0'], ['0.282286', '190', '0'], ['0.283744', '1239', '0'], ['0.284571', '104', '1'], ['0.285057', '1412', '0']]"
Google Doc,"[['0', '897', '1'], ['0.016969', '87', '0'], ['0.386936', '326', '0'], ['0.387199', '1412', '0'], ['0.387408', '1412', '0'], ['0.387699', '1412', '0'], ['0.387778', '180', '0'], ['0.387901', '1412', '0'], ['0.388017', '1412', '0'], ['0.38834', '1412', '0'], ['0.388472', '833', '0'], ['0.389265', '1412', '0'], ['0.38937', '130', '1'], ['0.38973', '1412', '0'], ['0.38981', '694', '0'], ['0.391347', '1412', '0'], ['0.391784', '1412', '0'], ['0.391909', '1412', '0'], ['0.391979', '188', '0'], ['0.392198', '1195', '0'], ['0.393629', '118', '1'], ['0.424613', '1412', '0'], ['0.424729', '1412', '0'], ['0.428638', '103', '1'], ['0.430914', '1412', '0'], ['0.431002', '198', '0'], ['0.431037', '84', '0'], ['0.431182', '1236', '0'], ['0.431274', '1412', '0'], ['0.431339', '255', '0'], ['0.431455', '1412', '0'], ['0.431553', '802', '0']]"
Google Doc,"[['0', '301', '1'], ['4.00543e-05', '112', '1'], ['0.0201101', '74', '0'], ['0.0215421', '74', '0'], ['0.0230541', '112', '0'], ['0.222546', '74', '1'], ['0.235096', '86', '1'], ['0.257818', '329', '0'], ['0.259216', '1294', '0'], ['0.259243', '74', '1'], ['0.260692', '1294', '0'], ['0.262107', '1294', '0'], ['0.262136', '74', '1'], ['0.263531', '701', '0'], ['0.265036', '1294', '0'], ['0.265067', '74', '1'], ['0.26647', '1294', '0'], ['0.267898', '1294', '0'], ['0.267921', '74', '1'], ['0.269328', '1294', '0'], ['0.270797', '403', '0'], ['0.270828', '74', '1'], ['0.272254', '1294', '0'], ['0.273681', '1294', '0'], ['0.273707', '74', '1'], ['0.275161', '1199', '0'], ['0.276596', '1294', '0'], ['0.276613', '74', '1'], ['0.278032', '1294', '0'], ['0.279461', '1294', '0'], ['0.279492', '74', '1'], ['0.280871', '650', '0']]"
Google Doc,"[['0', '295', '1'], ['0.0160441', '87', '0'], ['0.294227', '345', '0'], ['0.297796', '101', '1'], ['0.324618', '1412', '0'], ['0.324811', '1412', '0'], ['0.32512', '1412', '0'], ['0.325187', '186', '0'], ['0.325262', '84', '0'], ['0.328809', '110', '1'], ['0.360212', '1412', '0'], ['0.36044', '1412', '0'], ['0.360757', '1412', '0'], ['0.360826', '198', '0'], ['0.36091', '713', '0'], ['0.362959', '1412', '0'], ['0.363245', '1412', '0'], ['0.363361', '694', '0'], ['0.363773', '110', '1'], ['0.367788', '104', '1'], ['0.369543', '1412', '0'], ['0.369629', '1412', '0'], ['0.369696', '1412', '0'], ['0.369762', '188', '0'], ['0.369826', '1200', '0'], ['0.372764', '110', '1'], ['0.373339', '1412', '0'], ['0.37361', '1412', '0'], ['0.373907', '1412', '0'], ['0.375109', '188', '0'], ['0.37688', '107', '1'], ['0.39544', '94', '0']]"
Google Doc,"[['0', '295', '1'], ['0.017843', '87', '0'], ['0.410435', '299', '0'], ['0.411933', '1412', '0'], ['0.413508', '1412', '0'], ['0.414163', '107', '1'], ['0.415001', '1412', '0'], ['0.416493', '1412', '0'], ['0.417981', '1412', '0'], ['0.418151', '104', '1'], ['0.419478', '1412', '0'], ['0.420963', '929', '0'], ['0.42252', '1412', '0'], ['0.42316', '104', '1'], ['0.423995', '1412', '0'], ['0.425471', '690', '0'], ['0.427155', '101', '1'], ['0.427803', '1412', '0'], ['0.429289', '1412', '0'], ['0.430762', '1412', '0'], ['0.431167', '104', '1'], ['0.432232', '184', '0'], ['0.433805', '1195', '0'], ['0.436163', '101', '1'], ['0.443342', '1412', '0'], ['0.444832', '1412', '0'], ['0.446314', '1412', '0'], ['0.447155', '104', '1'], ['0.447771', '184', '0'], ['0.449245', '83', '0'], ['0.450759', '1235', '0'], ['0.451154', '104', '1']]"
Google Doc,"[['0', '296', '1'], ['0.0302839', '87', '0'], ['0.258841', '398', '0'], ['0.260987', '103', '1'], ['0.29344', '1412', '0'], ['0.294921', '1412', '0'], ['0.294961', '100', '1'], ['0.296327', '1412', '0'], ['0.296994', '103', '1'], ['0.297838', '186', '0'], ['0.299253', '1412', '0'], ['0.299992', '103', '1'], ['0.300741', '1412', '0'], ['0.301992', '100', '1'], ['0.302111', '1412', '0'], ['0.303524', '188', '0'], ['0.303992', '103', '1'], ['0.304969', '1412', '0'], ['0.306427', '1412', '0'], ['0.306995', '103', '1'], ['0.307875', '1412', '0'], ['0.309294', '173', '0'], ['0.309997', '103', '1'], ['0.310802', '1412', '0'], ['0.312185', '1412', '0'], ['0.312993', '103', '1'], ['0.313616', '1412', '0'], ['0.314992', '100', '1'], ['0.315041', '1412', '0'], ['0.316531', '1412', '0'], ['0.316996', '103', '1'], ['0.318292', '1412', '0']]"
